user_churned,average_events_weekend,average_events_weekday,num_songs_played_7d,num_ads_7d,num_error_7d,num_songs_played_30d,num_songs_played_90d,num_sessions,avg_time_per_session,avg_events_per_session,avg_gap_between_session,num_events,num_songs,num_artists,num_thumbs_down,num_thumbs_up,num_add_to_playlist,num_ads,num_add_friend,num_downgrade,num_upgrade,num_error,percentage_ad,days_since_active,repeats_ratio
0,100.0,45.8125,1136,31,3,1136,1136,20,14310.209685499993,71.65,18.210526315789476,1433,1136,829,11,96,28,31,11,1,1,3,0.021632937892533143,363,0.10475352112676062
0,76.5,76.42424242424242,2429,6,2,2429,2429,36,16742.554440555556,82.80555555555556,3.1428571428571432,2981,2429,1572,18,226,76,6,38,1,1,2,0.0020127474002012745,134,0.12968299711815567
0,85.75,62.8918918918919,2202,7,3,2202,2202,39,13989.888121538464,68.46153846153847,8.947368421052632,2670,2202,1436,21,192,70,7,26,1,1,3,0.002621722846441948,366,0.13578564940962756
0,73.5,61.63888888888889,4654,17,5,4654,4654,88,13208.924740568189,65.4659090909091,3.655172413793104,5761,4654,2481,50,456,147,17,67,1,1,5,0.002950876583926402,365,0.19746454662655774
0,72.55172413793103,78.5909090909091,8813,19,6,8813,8813,142,15512.008924154932,75.69718309859155,2.078014184397163,10749,8813,3705,87,751,267,19,166,1,1,6,0.0017676062889571125,367,0.2782253489163735
0,93.28571428571428,75.75,1048,5,1,1048,1048,11,23327.928311818185,114.45454545454544,28.3,1259,1048,812,15,67,19,5,15,1,1,1,0.003971405877680699,358,0.07919847328244277
0,80.0,65.84782608695652,2914,22,2,2914,2914,45,16174.403582666666,79.75555555555556,7.340909090909091,3589,2914,1798,19,264,92,22,33,1,1,2,0.006129841181387573,372,0.15442690459849007
0,93.42857142857143,79.76056338028171,5583,27,8,5583,5583,80,17288.258966375,87.1375,4.063291139240507,6971,5583,2790,63,491,207,27,91,1,1,8,0.0038731889255487024,370,0.21099767150277626
0,76.66666666666667,82.3125,7946,24,12,7946,7946,117,16986.758337777792,83.26495726495726,2.5431034482758617,9742,7946,3526,89,711,232,24,117,1,1,12,0.002463559843974543,357,0.25257991442235084
0,49.0,63.89855072463768,4231,9,6,4231,4231,78,13384.31549602564,67.2051282051282,4.194805194805195,5242,4231,2301,46,368,130,9,78,1,1,6,0.0017169019458222053,363,0.18199007326873085
0,43.0,52.14285714285714,658,1,0,658,658,14,11773.077234285713,58.28571428571429,8.384615384615385,816,658,541,8,50,22,1,15,1,0,0,0.0012254901960784314,135,0.06231003039513683
0,50.4,79.58823529411767,1279,3,3,1279,1279,18,17614.85032444445,89.16666666666669,19.294117647058822,1605,1279,921,19,121,42,3,25,1,1,3,0.001869158878504673,361,0.08991399530883504
0,31.57142857142857,65.55555555555556,1124,18,1,1124,1124,22,12518.050298636364,63.68181818181818,16.0952380952381,1401,1124,850,11,113,31,18,18,1,1,1,0.01284796573875803,356,0.07295373665480431
0,78.1875,70.94444444444444,7270,11,10,7270,7270,118,15256.456764067798,75.53389830508475,2.5726495726495733,8913,7270,3282,64,637,217,11,143,1,1,10,0.0012341523617188375,366,0.2458046767537827
0,59.0,65.5,3422,57,4,3422,3422,56,15148.706053749998,76.85714285714286,5.654545454545453,4304,3422,1998,27,324,105,57,69,1,1,4,0.01324349442379182,347,0.16569257744009347
0,28.33333333333333,76.92105263157895,2443,5,2,2443,2443,37,16400.660190270268,81.29729729729729,9.055555555555557,3008,2443,1561,20,228,76,5,41,1,1,2,0.0016622340425531915,351,0.1432664756446992
0,80.88235294117645,96.31944444444444,6898,9,9,6898,6898,75,22929.87934240001,110.8,4.22972972972973,8310,6898,3217,88,453,226,9,137,1,1,9,0.0010830324909747292,368,0.22934183821397505
0,71.3913043478261,82.7721518987342,6680,11,6,6680,6680,95,17391.674308421058,86.11578947368422,3.3404255319148937,8181,6680,3132,56,628,208,11,118,1,0,6,0.0013445789023346778,362,0.23293413173652697
0,66.29411764705883,88.93103448275862,12326,31,19,12326,12326,182,16870.034625384607,83.23626373626374,1.5082872928176796,15149,12326,4576,129,1071,372,31,231,1,1,19,0.0020463396923889364,367,0.3116988479636541
0,62.2,71.84848484848484,2136,27,2,2136,2136,36,14852.581530833333,74.5,5.0285714285714285,2682,2136,1410,21,198,66,27,33,1,1,2,0.010067114093959731,196,0.11985018726591755
0,46.5,80.35,1479,1,1,1479,1479,19,19595.162979999994,94.36842105263158,18.38888888888889,1793,1479,1058,19,138,45,1,17,1,0,1,0.0005577244841048521,358,0.09939148073022308
0,72.64516129032258,93.65384615384615,11779,21,16,11779,11779,173,16909.42475473988,83.39306358381505,1.5988372093023255,14427,11779,4419,127,1026,380,21,221,1,1,16,0.001455604075691412,364,0.3142032430596825
0,47.72222222222222,79.01492537313433,4984,10,7,4984,4984,77,16106.125165714284,79.9090909090909,4.144736842105264,6153,4984,2580,56,444,147,10,105,1,1,7,0.0016252234682268812,368,0.1996388443017657
0,71.14285714285714,85.12121212121212,3050,37,0,3050,3050,49,15514.748416530612,77.65306122448979,2.2916666666666665,3805,3050,1831,30,278,99,37,57,1,1,0,0.009724047306176084,136,0.15967213114754095
0,53.22222222222222,91.09803921568628,8477,23,8,8477,8477,113,18785.60430398229,90.70796460176993,2.7410714285714284,10250,8477,3659,75,626,252,23,160,1,1,8,0.0022439024390243896,372,0.25634068656364284
0,110.5,67.53703703703704,4200,10,6,4200,4200,62,16804.975950967742,83.7741935483871,5.0163934426229515,5194,4200,2305,42,407,122,10,75,1,1,6,0.0019252984212552945,357,0.17738095238095242
0,93.66666666666669,66.73529411764707,2747,11,5,2747,2747,43,15953.122545581391,78.90697674418605,7.3809523809523805,3393,2747,1711,21,242,78,11,61,1,1,5,0.003241968759210139,351,0.14415726246814708
0,78.0,72.37078651685394,6235,9,4,6235,6235,95,16317.00272905264,80.93684210526315,3.3191489361702127,7689,6235,3100,70,533,218,9,122,1,1,4,0.0011705033164260633,369,0.20978348035284688
0,60.0,86.2142857142857,7189,14,7,7189,7189,96,18666.1841165625,91.6875,3.273684210526316,8802,7189,3295,67,669,233,14,111,1,1,7,0.0015905476028175414,362,0.2417582417582418
0,70.95652173913044,91.24444444444444,7980,37,6,7980,7980,99,19951.86269656565,99.43434343434343,3.1020408163265305,9844,7980,3620,83,724,255,37,118,1,1,6,0.0037586347013409188,365,0.2466165413533835
0,89.75,81.93103448275863,2249,18,3,2249,2249,30,18524.21046966667,91.16666666666669,12.0,2735,2249,1430,25,163,69,18,30,1,1,3,0.006581352833638025,366,0.13783903957314358
0,81.92857142857143,72.49333333333334,5349,10,12,5349,5349,89,14868.362348314602,73.97752808988764,3.5568181818181817,6584,5349,2659,47,509,170,10,100,1,0,12,0.0015188335358444715,368,0.2168629650401944
0,73.0,62.57575757575758,4196,21,5,4196,4196,75,14054.797814933336,68.69333333333333,4.337837837837838,5152,4196,2349,45,357,140,21,69,1,1,5,0.004076086956521739,361,0.18207816968541468
0,77.5,61.21052631578947,1321,5,2,1321,1321,21,15574.699250000005,77.52380952380952,17.35,1628,1321,1005,18,107,33,5,33,1,1,2,0.003071253071253071,367,0.07267221801665402
0,53.14285714285714,59.60869565217392,1417,1,1,1417,1417,29,12124.735053793103,60.10344827586207,3.7142857142857135,1743,1417,1013,14,111,36,1,25,1,1,1,0.0005737234652897303,135,0.10656316160903312
0,93.0,47.8,348,1,1,348,348,8,10606.31823375,53.125,42.857142857142854,425,348,312,0,34,14,1,7,0,0,1,0.002352941176470588,353,0.028735632183908063
0,83.09375,90.70748299319729,12964,37,19,12964,12964,185,17387.72459751351,86.44864864864864,1.4456521739130437,15993,12964,4739,166,1176,406,37,225,1,1,19,0.002313512161570687,364,0.3233569885837705
0,68.5,75.6774193548387,2114,5,1,2114,2114,27,19320.29320666666,97.03703703703705,12.192307692307693,2620,2114,1375,23,194,81,5,23,1,1,1,0.0019083969465648852,363,0.1258278145695364
0,60.25,80.0,959,1,3,959,959,13,18257.25357846154,92.3846153846154,8.666666666666666,1201,959,736,12,95,29,1,12,1,1,3,0.0008326394671107411,114,0.06465067778936395
0,94.65217391304348,102.94674556213019,17885,73,18,17885,17885,226,19681.393701637164,96.24778761061948,1.1333333333333333,21752,17885,5718,169,1305,568,73,362,1,1,18,0.0033560132401618237,366,0.3724350013978194
0,77.0,71.0,409,4,0,409,409,6,17099.358481666666,83.83333333333333,9.0,503,409,358,2,32,7,4,15,1,1,0,0.007952286282306162,117,0.036674816625916866
0,74.0,76.7258064516129,4718,33,2,4718,4718,67,17441.485120895515,85.3582089552239,4.96969696969697,5719,4718,2487,38,354,129,33,78,1,1,2,0.005770239552369295,365,0.1973293768545994
0,71.41666666666667,92.37037037037035,2802,2,1,2802,2802,33,21153.26286848485,101.54545454545456,9.375,3351,2802,1694,28,183,58,2,75,1,0,1,0.0005968367651447331,337,0.1541755888650964
0,83.6,90.7,2937,20,7,2937,2937,35,20761.44179342856,101.62857142857143,10.0,3557,2937,1761,32,205,91,20,48,1,1,7,0.0056227157717177395,364,0.1542390194075587
0,91.75757575757576,90.15441176470587,12502,35,19,12502,12502,167,18625.553579640724,91.5508982035928,1.6385542168674698,15289,12502,4687,125,1144,374,35,196,1,1,19,0.002289227549218392,365,0.3143497040473524
0,63.66666666666666,90.72941176470587,7680,17,8,7680,7680,96,19808.3324715625,96.25,3.3157894736842106,9240,7680,3449,63,514,221,17,116,1,1,8,0.00183982683982684,366,0.2516927083333333
0,99.76190476190477,66.53191489361703,4284,4,5,4284,4284,61,17477.605900000002,85.60655737704919,5.45,5222,4284,2355,44,360,121,4,87,1,0,5,0.0007659900421294522,357,0.18790849673202611
0,72.9,88.8918918918919,13245,73,17,13245,13245,199,16474.537023266334,80.76381909547739,1.383838383838384,16072,13245,4869,118,934,394,73,250,1,1,17,0.004542060726729716,367,0.3243488108720272
0,81.75,48.0,418,3,0,418,418,6,17313.204850000002,86.5,22.2,519,418,364,5,42,12,3,7,1,1,0,0.005780346820809247,120,0.031100478468899517
0,52.89655172413793,96.46762589928059,12171,38,13,12171,12171,180,16731.55101961111,83.01666666666667,1.5083798882681565,14943,12171,4612,121,1081,352,38,239,1,1,13,0.002542996720872649,372,0.3122175663462329
0,44.69230769230769,85.92424242424242,5130,14,5,5130,5130,76,16696.259144999996,82.26315789473685,4.266666666666667,6252,5130,2651,59,452,148,14,90,1,1,5,0.0022392834293026233,363,0.205458089668616
0,41.66666666666666,74.5945945945946,2438,6,4,2438,2438,36,16884.608928888883,83.6111111111111,9.257142857142858,3010,2438,1565,25,231,78,6,33,1,1,4,0.0019933554817275745,368,0.12264150943396225
0,118.6,54.0952380952381,1403,0,3,1403,1403,21,16689.178177619047,82.33333333333333,6.0,1729,1403,1001,18,129,48,0,19,1,0,3,0.0,142,0.09978617248752676
0,73.1875,88.6111111111111,7433,21,10,7433,7433,100,18504.083583400003,91.46,3.141414141414141,9146,7433,3347,76,696,220,21,116,1,1,10,0.002296085720533566,372,0.25184985873806
0,58.0,91.66666666666669,3026,13,2,3026,3026,39,19211.09900615384,95.02564102564102,8.842105263157897,3706,3026,1847,31,277,102,13,56,1,1,2,0.0035078251484079873,363,0.14309319233311302
0,81.54545454545455,74.96638655462183,9441,34,12,9441,9441,163,14395.089160613492,71.23926380368098,1.7530864197530864,11612,9441,3926,96,788,306,34,159,1,1,12,0.0029280055115397862,366,0.2869399428026692
0,108.66666666666669,92.61363636363636,8095,13,6,8095,8095,98,20647.01986561224,99.79591836734693,3.1958762886597936,9780,8095,3589,74,559,267,13,149,1,1,6,0.0013292433537832311,363,0.2555898702903027
0,101.66666666666669,72.27083333333333,4034,6,3,4034,4034,57,17668.390849649124,87.61403508771929,5.767857142857142,4994,4034,2196,48,359,122,6,78,1,0,3,0.0012014417300760913,361,0.180466038671294
0,86.54545454545455,116.56521739130434,24224,63,33,24224,24224,347,17362.967270259363,85.9971181556196,0.5924855491329479,29841,24224,6883,243,2263,752,63,456,1,1,33,0.00211118930330753,366,0.4085204755614267
0,75.82352941176471,75.5,4906,10,6,4906,4906,65,18919.790452153848,91.84615384615385,5.03125,5970,4906,2531,45,444,157,10,77,1,1,6,0.0016750418760469012,368,0.204443538524256
0,61.17073170731707,96.6193181818182,15954,20,22,15954,15954,247,16071.579000728747,79.0,0.9634146341463414,19513,15954,5363,141,1380,487,20,297,1,1,22,0.0010249577204940296,367,0.35351635953365923
0,84.0,69.3793103448276,1949,8,4,1949,1949,30,15941.854182666664,81.06666666666666,10.758620689655173,2432,1949,1296,21,185,57,8,36,1,1,4,0.003289473684210526,352,0.12108773730118005
0,138.16666666666666,70.66666666666667,3058,15,3,3058,3058,34,22436.47916882353,111.11764705882355,10.363636363636363,3778,3058,1830,31,283,105,15,57,1,1,3,0.003970354685018529,364,0.16056245912361022
0,87.61538461538461,59.31578947368421,2788,4,5,2788,2788,42,16413.659309761908,80.78571428571429,8.170731707317072,3393,2788,1718,26,221,87,4,55,1,0,5,0.0011788977306218685,362,0.1423959827833573
0,47.53846153846154,84.12857142857143,5367,6,2,5367,5367,72,18580.05741944445,90.375,4.450704225352113,6507,5367,2771,38,496,157,6,99,1,1,2,0.0009220839096357767,370,0.2096143096702068
0,46.555555555555564,81.62,3564,64,4,3564,3564,55,16006.746777090906,81.81818181818181,6.148148148148147,4500,3564,2034,33,311,110,64,78,1,1,4,0.014222222222222225,366,0.1661054994388328
0,68.5,67.72857142857143,4228,47,5,4228,4228,72,14683.68421402778,73.45833333333333,4.436619718309858,5289,4228,2326,49,358,119,47,81,1,1,5,0.008886367933446777,359,0.185666982024598
0,74.16666666666667,81.5,2125,1,4,2125,2125,27,19662.768965925927,94.96296296296295,12.653846153846152,2564,2125,1355,23,123,55,1,40,1,1,4,0.000390015600624025,361,0.13411764705882356
0,108.71428571428572,103.95,2358,9,7,2358,2358,18,32930.51222388888,157.77777777777774,18.88235294117647,2840,2358,1504,27,150,82,9,37,1,1,7,0.0031690140845070424,340,0.12680237489397794
0,1.0,55.1,429,15,0,429,429,11,9601.390556363638,50.18181818181818,29.6,552,429,357,5,36,9,15,15,1,1,0,0.02717391304347826,313,0.0466200466200466
0,68.77777777777777,78.0,3461,26,3,3461,3461,60,14319.337327833335,71.41666666666667,1.7288135593220342,4285,3461,2007,32,335,110,26,57,1,1,3,0.0060676779463243865,134,0.15920254261774058
0,66.5,62.28,3144,10,4,3144,3144,56,14028.451274464285,69.85714285714286,6.0181818181818185,3912,3144,1887,30,290,96,10,70,1,1,4,0.002556237218813906,364,0.14472010178117045
0,42.0,64.68181818181819,1189,2,2,1189,1189,21,14138.525929523808,69.76190476190476,17.35,1465,1189,878,9,126,35,2,14,1,0,2,0.0013651877133105802,364,0.08999158957106812
0,101.5,60.2,1112,10,1,1112,1112,19,14550.148667894731,74.05263157894737,6.222222222222222,1407,1112,846,8,115,46,10,26,1,1,1,0.007107320540156361,133,0.07553956834532373
0,60.2,87.6206896551724,2307,2,6,2307,2307,32,18023.7265475,88.8125,10.483870967741936,2842,2307,1460,22,197,76,2,54,1,0,6,0.0007037297677691766,358,0.1309059384482011
0,78.86206896551724,87.07291666666669,8596,33,12,8596,8596,126,17018.5175868254,84.49206349206351,2.248,10646,8596,3587,91,825,257,33,203,1,1,12,0.0030997557768175843,363,0.2700093066542578
0,6.0,59.66666666666666,284,6,1,284,284,6,11768.603310000004,60.66666666666666,16.8,364,284,254,3,27,3,6,6,1,1,1,0.016483516483516484,108,0.03521126760563376
0,64.8,60.57627118644068,3416,1,3,3416,3416,64,13153.879066250005,65.96875,5.206349206349207,4222,3416,2043,30,308,107,1,72,1,0,3,0.000236854571293226,364,0.15778688524590168
0,64.75,64.76470588235293,1315,2,3,1315,1315,22,14938.452752727275,73.5909090909091,5.523809523809524,1619,1315,946,15,129,47,2,21,1,0,3,0.0012353304508956149,127,0.09505703422053237
0,24.0,57.72222222222222,930,3,1,930,930,23,9877.625810434782,51.43478260869565,14.818181818181818,1183,930,726,9,98,34,3,28,1,1,1,0.00253592561284869,349,0.07311827956989247
0,119.0,107.92857142857143,2943,17,1,2943,2943,27,27044.61295185185,133.96296296296296,13.230769230769232,3617,2943,1782,42,222,87,17,56,1,1,1,0.004700027647221454,363,0.1563030920829086
0,97.16666666666669,74.6842105263158,1633,5,4,1633,1633,23,17597.656536086957,87.04347826086956,14.318181818181818,2002,1633,1124,16,150,57,5,31,1,1,4,0.002497502497502497,335,0.11022657685241888
0,88.0,71.86666666666666,1438,15,2,1438,1438,18,20267.86690388889,99.0,19.294117647058822,1782,1438,1036,9,134,42,15,28,1,1,2,0.008417508417508417,370,0.10152990264255912
0,66.25,77.4,2995,6,2,2995,2995,44,16984.318226818184,82.4090909090909,7.790697674418603,3626,2995,1801,26,211,104,6,58,1,1,2,0.001654715940430226,364,0.13923205342237066
0,77.44444444444444,82.54838709677419,10549,45,21,10549,10549,162,16255.683795246909,80.39506172839506,1.7204968944099381,13024,10549,4218,105,960,330,45,179,1,1,21,0.003455159705159705,369,0.291970802919708
0,55.92307692307693,84.72727272727273,5948,35,8,5948,5948,86,17009.882880930232,84.31395348837209,3.776470588235294,7251,5948,2918,71,412,175,35,93,1,1,8,0.004826920424768997,363,0.22074646940147946
0,44.72727272727273,82.83870967741936,4603,18,4,4603,4603,72,15989.147249305552,78.16666666666667,4.507042253521127,5628,4603,2434,36,413,125,18,99,1,1,4,0.0031982942430703624,370,0.18944166847708024
0,76.06,98.3939393939394,18971,35,26,18971,18971,283,16721.812068480576,82.27915194346289,0.8049645390070922,23285,18971,6045,178,1738,611,35,316,1,1,26,0.001503113592441486,370,0.3736756101417954
0,113.25,53.16666666666666,1649,2,1,1649,1649,29,14124.399493103447,70.6206896551724,4.25,2048,1649,1175,24,185,50,2,19,1,0,1,0.0009765625,136,0.09763493026076407
0,56.75,60.58333333333334,764,15,0,764,764,12,15491.236438333326,79.5,30.272727272727273,954,764,612,4,63,19,15,21,1,1,0,0.015723270440251572,355,0.06937172774869105
0,79.38461538461539,74.83870967741936,4658,13,3,4658,4658,71,16300.866275633804,79.88732394366197,4.428571428571429,5672,4658,2485,63,308,152,13,90,1,1,3,0.002291960507757405,364,0.18913696865607554
0,86.2,67.11764705882354,2227,4,1,2227,2227,35,15695.876733142857,77.51428571428572,9.970588235294116,2713,2227,1423,17,204,67,4,54,1,1,1,0.001474382602285293,363,0.14234396048495734
0,102.5,76.375,661,0,0,661,661,8,20622.807058750004,102.0,17.428571428571427,816,661,551,7,67,23,0,14,1,1,0,0.0,133,0.055975794251134636
0,93.5,103.8695652173913,2225,31,3,2225,2225,25,21938.36865640001,110.52,13.5,2763,2225,1406,28,149,87,31,40,1,1,3,0.011219688744118713,351,0.1271910112359551
0,105.0,103.4090909090909,2640,2,3,2640,2640,28,23751.042968928574,115.0,3.7407407407407414,3220,2640,1624,31,241,66,2,42,1,1,3,0.0006211180124223603,134,0.13143939393939394
0,85.0909090909091,55.76,1947,17,1,1947,1947,28,17011.915758214283,83.21428571428571,12.592592592592592,2330,1947,1291,15,108,46,17,41,1,1,1,0.007296137339055794,364,0.12429378531073446
0,69.66666666666667,86.26515151515152,11189,9,12,11189,11189,165,16814.454567757577,82.94545454545455,1.7195121951219512,13686,11189,4374,106,966,352,9,182,1,0,12,0.000657606313020605,369,0.2977031012601662
0,48.0,77.02439024390246,2892,9,3,2892,2892,46,15681.57803043478,77.0,7.155555555555557,3542,2892,1741,31,265,113,9,57,1,1,3,0.002540937323546019,370,0.15110650069156295
0,83.45454545454545,66.23809523809524,1873,8,2,1873,1873,29,15873.036716896553,79.6206896551724,11.285714285714285,2309,1873,1300,27,158,58,8,38,1,1,2,0.00346470333477696,335,0.11372130272290447
0,77.11363636363636,90.21428571428572,14118,15,19,14118,14118,215,16329.836013999995,80.4,1.2056074766355143,17286,14118,4914,157,1258,471,15,236,1,1,19,0.0008677542519958348,365,0.3336874911460547
0,246.0,116.5,1138,0,1,1138,1138,7,40078.446632857136,203.42857142857144,47.5,1424,1138,855,12,85,47,0,35,1,0,1,0.0,310,0.08084358523725832
0,66.05882352941177,84.55555555555556,7126,20,11,7126,7126,100,17667.89519850001,87.33,3.1818181818181817,8733,7126,3267,65,606,206,20,150,1,1,11,0.002290163746707889,366,0.25624473758069044
0,41.333333333333336,84.96666666666667,2254,7,2,2254,2254,33,17040.600321515158,84.75757575757575,8.84375,2797,2254,1420,19,217,77,7,31,1,1,2,0.0025026814444047197,352,0.14418811002661935
0,70.0,154.875,1047,1,4,1047,1047,7,37774.01591142857,187.0,18.0,1309,1047,797,8,106,37,1,25,1,0,4,0.0007639419404125286,134,0.08309455587392545
0,94.95652173913044,84.65,7396,9,6,7396,7396,85,21476.94409799999,105.36470588235294,3.702380952380953,8956,7396,3341,79,511,240,9,141,1,0,6,0.0010049129075480126,367,0.24716062736614386
0,77.6,83.58510638297872,8091,23,8,8091,8091,102,19794.782475196072,96.04901960784314,3.0891089108910887,9797,8091,3608,78,663,246,23,137,1,1,8,0.002347657446156987,369,0.2483005808923495
0,79.73809523809524,103.92105263157896,15675,12,13,15675,15675,214,18134.830401495343,89.46261682242991,1.2488262910798122,19145,15675,5342,151,1428,474,12,245,1,0,13,0.0006267955079655263,376,0.3429665071770335
0,37.285714285714285,66.45454545454545,809,1,2,809,809,17,12219.482290000005,58.352941176470594,21.3125,992,809,637,2,61,24,1,18,1,1,2,0.0010080645161290322,364,0.05438813349814586
0,48.85714285714285,80.16666666666667,652,9,1,652,652,13,12686.181840769235,63.30769230769231,20.33333333333333,823,652,529,12,63,20,9,8,1,1,1,0.010935601458080195,360,0.06134969325153373
0,174.66666666666663,75.57894736842105,2069,2,4,2069,2069,19,27017.75067052632,130.73684210526315,18.33333333333333,2484,2069,1384,14,138,61,2,52,1,0,4,0.0008051529790660224,347,0.110681488641856
0,72.63636363636364,64.72093023255815,2890,18,2,2890,2890,45,15855.506774,79.6,7.795454545454546,3582,2890,1736,30,242,84,18,61,1,1,2,0.005025125628140704,369,0.14083044982698967
0,71.91666666666667,101.43333333333334,3199,10,4,3199,3199,33,24264.11339939394,118.36363636363636,5.1875,3906,3199,1895,32,264,94,10,50,1,1,4,0.0025601638504864307,195,0.15473585495467335
0,77.4375,86.85211267605635,12103,35,14,12103,12103,179,16767.02484441341,82.74301675977654,1.5561797752808988,14811,12103,4580,127,1078,380,35,224,1,1,14,0.0023631085004388627,370,0.31091464926051393
0,51.0,86.28125,2550,35,3,2550,2550,35,17963.104090285713,89.0857142857143,10.147058823529411,3118,2550,1583,26,167,74,35,65,1,1,3,0.011225144323284156,371,0.13411764705882356
0,71.95,87.12244897959185,8176,7,6,8176,8176,116,17584.349296034485,86.00862068965517,2.5130434782608697,9977,8176,3620,68,685,248,7,176,1,1,6,0.000701613711536534,366,0.25391389432485323
0,59.33333333333334,88.43478260869566,1947,0,3,1947,1947,25,19262.0535724,95.6,13.125,2390,1947,1298,18,179,66,0,19,1,0,3,0.0,355,0.10477657935285056
0,91.25,69.0909090909091,2412,7,5,2412,2412,32,18802.9544,94.0625,10.967741935483868,3010,2412,1523,18,239,98,7,56,1,1,5,0.002325581395348837,362,0.13349917081260365
0,104.0,55.2,299,3,1,299,299,6,12525.417399999993,63.33333333333334,16.0,380,299,268,1,38,6,3,5,1,0,1,0.007894736842105262,131,0.03010033444816052
0,86.63636363636364,98.44827586206895,3084,28,4,3084,3084,32,24060.1709996875,119.0,11.225806451612904,3808,3084,1816,30,258,96,28,56,1,1,4,0.007352941176470587,365,0.1712062256809338
0,98.33333333333331,85.80952380952381,1753,1,1,1753,1753,18,23900.22322833334,116.5,17.823529411764707,2097,1753,1214,13,115,52,1,26,1,0,1,0.0004768717215069147,351,0.11409013120365084
0,78.0,69.4375,3435,32,3,3435,3435,53,16124.160183018867,80.54716981132076,5.788461538461537,4269,3435,1984,32,293,131,32,76,1,1,3,0.007495900679315998,358,0.16244541484716155
0,76.0,86.5,2148,32,5,2148,2148,30,17944.069843999998,89.03333333333332,3.9655172413793114,2671,2148,1397,23,203,67,32,33,1,1,5,0.011980531636091352,131,0.13268156424581
0,3.0,80.625,519,3,0,519,519,7,19372.404400000003,92.57142857142857,58.83333333333334,648,519,440,2,42,19,3,15,1,1,0,0.0046296296296296285,359,0.050096339113680166
0,62.444444444444436,98.5,1395,7,2,1395,1395,17,20302.78344411765,102.58823529411764,20.5625,1744,1395,975,10,137,37,7,30,1,1,2,0.004013761467889909,348,0.12688172043010748
0,71.38461538461539,59.13114754098361,3669,22,6,3669,3669,66,13810.445739090908,68.71212121212122,4.876923076923077,4535,3669,2095,41,333,114,22,58,1,1,6,0.0048511576626240355,360,0.1719814663396021
0,55.75,74.76923076923076,1743,6,2,1743,1743,28,15458.816324285714,77.39285714285714,12.0,2167,1743,1192,11,155,54,6,43,1,1,2,0.002768804799261652,347,0.10613884107860017
0,67.1875,91.2127659574468,4416,20,9,4416,4416,55,19875.755145090912,97.49090909090908,5.87037037037037,5362,4416,2393,49,278,122,20,83,1,1,9,0.003729951510630362,365,0.19248188405797104
0,116.375,68.12,2169,2,3,2169,2169,25,21558.0947396,105.36,14.5,2634,2169,1411,18,205,76,2,43,1,0,3,0.0007593014426727411,368,0.1346242508068234
0,101.5,55.28846153846154,3173,12,3,3173,3173,53,14935.090726037732,73.39622641509433,6.288461538461537,3890,3173,1885,31,305,94,12,59,1,1,3,0.003084832904884319,357,0.15631894106523792
0,66.5,77.56862745098039,3981,3,3,3981,3981,56,17678.310854107145,87.26785714285714,5.9818181818181815,4887,3981,2222,45,402,125,3,60,1,0,3,0.0006138735420503376,363,0.17583521728208995
0,44.5,72.39024390243901,2605,41,2,2605,2605,43,14968.506371395351,75.23255813953489,7.666666666666668,3235,2605,1633,26,190,83,41,57,1,1,2,0.01267387944358578,352,0.14126679462571978
0,125.0909090909091,70.425,3380,5,1,3380,3380,44,19062.320106136365,95.29545454545456,7.837209302325581,4193,3380,1979,38,327,122,5,70,1,1,1,0.0011924636298592892,365,0.16301775147929
0,70.53571428571429,77.1743119266055,8460,4,9,8460,8460,130,16207.667164461533,79.9,2.3410852713178296,10387,8460,3648,86,781,257,4,183,1,0,9,0.0003850967555598344,369,0.2667848699763593
0,95.875,68.5,2533,4,0,2533,2533,39,16040.030670769229,79.38461538461539,8.894736842105264,3096,2533,1554,33,236,76,4,39,1,1,0,0.0012919896640826874,363,0.14133438610343466
0,104.5,87.04761904761904,5646,18,8,5646,5646,84,16671.941846785718,82.70238095238095,1.108433734939759,6947,5646,2827,73,516,156,18,100,1,1,8,0.0025910464948898804,133,0.2189160467587673
0,93.0,61.5,1305,22,0,1305,1305,23,14225.405899130437,70.95652173913044,15.0,1632,1305,960,11,102,44,22,36,1,1,0,0.013480392156862746,369,0.08659003831417622
0,107.94117647058823,80.75,6766,11,13,6766,6766,88,19378.604428409093,94.26136363636364,3.655172413793104,8295,6766,3210,69,628,224,11,122,1,1,13,0.0013261000602772756,366,0.23721548921075966
0,86.6,59.714285714285715,1034,6,2,1034,1034,18,14336.272910555559,70.5,19.647058823529417,1269,1034,818,15,101,26,6,20,1,1,2,0.0047281323877068565,354,0.07253384912959382
0,96.13333333333334,67.359375,4680,5,6,4680,4680,72,16188.930525000005,79.90277777777777,4.591549295774648,5753,4680,2493,61,429,135,5,94,1,1,6,0.0008691117677733358,362,0.1923076923076923
0,48.59090909090909,77.2,6871,21,7,6871,6871,110,15506.00756536364,76.39090909090909,2.7798165137614683,8403,6871,3206,66,597,201,21,128,1,1,7,0.0024991074616208496,365,0.2324261388444185
0,110.0,89.07692307692308,1327,5,2,1327,1327,16,20662.718314375,99.875,20.33333333333333,1598,1327,982,15,95,47,5,14,1,1,2,0.0031289111389236545,330,0.08289374529012816
0,118.85714285714286,72.48,2143,9,4,2143,2143,29,18408.067158965518,91.17241379310344,11.535714285714285,2644,2143,1384,17,196,63,9,50,1,1,4,0.00340393343419062,351,0.12972468502099865
